participant_id,frame,question,main,follow_up,choice,evaluation
395,gain,Painting,True,,0,100
395,gain,Virus,True,,0,100
396,gain,Disease,True,,0,75
396,gain,Unemployment,True,,1,73
396,gain,Painting,True,,0,70
396,gain,Virus,True,,0,72
397,loss,Disease,True,,2,50
397,loss,Disease,,True,1,60
397,loss,Unemployment,True,,0,80
397,loss,Painting,True,,2,50
397,loss,Painting,,True,1,50
397,loss,Virus,True,,1,50
398,loss,Disease,True,,0,5
398,loss,Unemployment,True,,0,90
398,loss,Painting,True,,0,90
398,loss,Virus,True,,0,75
399,loss,Disease,True,,1,60
399,loss,Unemployment,True,,0,90
399,loss,Painting,True,,0,30
399,loss,Virus,True,,0,40
400,gain,Disease,True,,1,54
400,gain,Unemployment,True,,1,53
400,gain,Painting,True,,0,53
400,gain,Virus,True,,0,59
401,loss,Disease,True,,1,35
401,loss,Unemployment,True,,0,70
401,loss,Painting,True,,1,83
401,loss,Virus,True,,1,91
403,loss,Disease,True,,1,33
403,loss,Unemployment,True,,0,100
403,loss,Painting,True,,2,18
403,loss,Painting,,True,1,33
403,loss,Virus,True,,0,36
405,gain,Disease,True,,0,100
405,gain,Unemployment,True,,1,89
405,gain,Painting,True,,0,100
405,gain,Virus,True,,0,100
406,gain,Disease,True,,0,100
406,gain,Unemployment,True,,1,100
406,gain,Painting,True,,0,100
406,gain,Virus,True,,0,100
410,loss,Disease,True,,0,20
410,loss,Unemployment,True,,0,30
410,loss,Painting,True,,1,60
410,loss,Virus,True,,1,80
411,gain,Disease,True,,0,38
411,gain,Unemployment,True,,1,69
411,gain,Painting,True,,0,97
411,gain,Virus,True,,2,50
411,gain,Virus,,True,0,47
412,gain,Disease,True,,1,63
412,gain,Unemployment,True,,1,82
412,gain,Painting,True,,0,38
412,gain,Virus,True,,0,46
413,loss,Disease,True,,1,77
413,loss,Unemployment,True,,0,70
413,loss,Painting,True,,1,69
413,loss,Virus,True,,1,71
414,gain,Disease,True,,0,69
414,gain,Unemployment,True,,1,66
414,gain,Painting,True,,0,79
414,gain,Virus,True,,0,54
415,gain,Disease,True,,0,65
415,gain,Unemployment,True,,1,75
415,gain,Painting,True,,0,80
415,gain,Virus,True,,2,80
415,gain,Virus,,True,0,70
417,gain,Disease,True,,1,70
417,gain,Unemployment,True,,1,70
417,gain,Painting,True,,2,70
417,gain,Painting,,True,0,29
417,gain,Virus,True,,0,50
418,loss,Disease,True,,1,59
418,loss,Unemployment,True,,0,64
418,loss,Painting,True,,2,50
418,loss,Painting,,True,1,40
418,loss,Virus,True,,1,40
420,gain,Disease,True,,0,55
420,gain,Unemployment,True,,1,60
420,gain,Painting,True,,0,59
420,gain,Virus,True,,2,50
420,gain,Virus,,True,1,44
425,loss,Disease,True,,1,93
425,loss,Unemployment,True,,0,100
425,loss,Painting,True,,1,92
425,loss,Virus,True,,1,95
428,loss,Disease,True,,1,85
428,loss,Unemployment,True,,0,95
428,loss,Painting,True,,2,50
428,loss,Painting,,True,1,55
428,loss,Virus,True,,1,70
431,gain,Disease,True,,0,40
431,gain,Unemployment,True,,1,60
431,gain,Painting,True,,2,70
431,gain,Painting,,True,0,40
431,gain,Virus,True,,0,80
432,gain,Disease,True,,0,20
432,gain,Unemployment,True,,1,61
432,gain,Painting,True,,0,54
432,gain,Virus,True,,2,50
432,gain,Virus,,True,0,52
438,loss,Disease,True,,2,0
438,loss,Disease,,True,0,50
438,loss,Unemployment,True,,0,100
438,loss,Painting,True,,0,71
438,loss,Virus,True,,2,30
438,loss,Virus,,True,0,20
424,loss,Disease,True,,1,90
424,loss,Unemployment,True,,0,100
424,loss,Painting,True,,1,100
424,loss,Virus,True,,1,100
440,loss,Disease,True,,1,60
440,loss,Unemployment,True,,0,80
440,loss,Painting,True,,0,60
440,loss,Virus,True,,1,55
442,loss,Disease,True,,0,51
442,loss,Unemployment,True,,0,67
442,loss,Painting,True,,2,78
442,loss,Painting,,True,0,68
442,loss,Virus,True,,0,69
443,loss,Disease,True,,1,80
443,loss,Unemployment,True,,0,90
443,loss,Painting,True,,1,95
443,loss,Virus,True,,1,50
444,gain,Disease,True,,2,60
444,gain,Disease,,True,0,55
444,gain,Unemployment,True,,1,75
444,gain,Painting,True,,0,80
444,gain,Virus,True,,2,40
444,gain,Virus,,True,1,45
447,gain,Disease,True,,0,39
447,gain,Unemployment,True,,1,80
447,gain,Painting,True,,0,47
447,gain,Virus,True,,2,50
447,gain,Virus,,True,0,50
448,loss,Disease,True,,2,40
448,loss,Disease,,True,1,45
448,loss,Unemployment,True,,0,80
448,loss,Painting,True,,0,60
448,loss,Virus,True,,0,40
449,loss,Disease,True,,1,85
449,loss,Unemployment,True,,0,94
449,loss,Painting,True,,1,95
449,loss,Virus,True,,1,94
451,loss,Disease,True,,0,35
451,loss,Unemployment,True,,0,80
451,loss,Painting,True,,1,70
451,loss,Virus,True,,1,45
452,loss,Disease,True,,1,66
452,loss,Unemployment,True,,0,90
452,loss,Painting,True,,1,70
452,loss,Virus,True,,1,79
453,loss,Disease,True,,1,40
453,loss,Unemployment,True,,0,61
453,loss,Painting,True,,1,54
453,loss,Virus,True,,1,53
455,gain,Disease,True,,0,75
455,gain,Unemployment,True,,1,65
455,gain,Painting,True,,2,50
455,gain,Painting,,True,0,59
455,gain,Virus,True,,0,65
456,loss,Disease,True,,0,40
456,loss,Unemployment,True,,0,90
456,loss,Painting,True,,0,60
456,loss,Virus,True,,0,41
460,gain,Disease,True,,0,60
460,gain,Unemployment,True,,1,80
460,gain,Painting,True,,0,60
460,gain,Virus,True,,0,69
461,loss,Disease,True,,0,40
461,loss,Unemployment,True,,0,60
461,loss,Painting,True,,1,46
461,loss,Virus,True,,1,54
462,loss,Disease,True,,1,25
462,loss,Unemployment,True,,0,95
462,loss,Painting,True,,2,30
462,loss,Painting,,True,1,30
462,loss,Virus,True,,1,40
465,loss,Disease,True,,2,51
465,loss,Disease,,True,1,49
465,loss,Unemployment,True,,0,57
465,loss,Painting,True,,2,39
465,loss,Painting,,True,1,50
465,loss,Virus,True,,0,38
466,loss,Disease,True,,0,43
466,loss,Unemployment,True,,0,100
466,loss,Painting,True,,2,55
466,loss,Painting,,True,1,56
466,loss,Virus,True,,0,61
469,gain,Disease,True,,0,92
469,gain,Unemployment,True,,1,61
469,gain,Painting,True,,0,94
469,gain,Virus,True,,0,96
471,loss,Disease,True,,2,70
471,loss,Disease,,True,1,53
471,loss,Unemployment,True,,0,89
471,loss,Painting,True,,1,60
471,loss,Virus,True,,2,91
471,loss,Virus,,True,1,62
472,loss,Disease,True,,0,30
472,loss,Unemployment,True,,0,65
472,loss,Painting,True,,1,35
472,loss,Virus,True,,1,39
473,loss,Disease,True,,2,80
473,loss,Disease,,True,1,55
473,loss,Unemployment,True,,0,80
473,loss,Painting,True,,1,81
473,loss,Virus,True,,1,70
476,loss,Disease,True,,0,60
476,loss,Unemployment,True,,0,95
476,loss,Painting,True,,0,75
476,loss,Virus,True,,0,65
477,loss,Disease,True,,0,79
477,loss,Unemployment,True,,0,46
477,loss,Painting,True,,0,43
477,loss,Virus,True,,0,58
481,gain,Disease,True,,2,100
481,gain,Disease,,True,0,50
481,gain,Unemployment,True,,1,100
481,gain,Painting,True,,2,100
481,gain,Painting,,True,0,50
481,gain,Virus,True,,2,100
481,gain,Virus,,True,0,50
483,loss,Disease,True,,1,100
483,loss,Unemployment,True,,0,88
483,loss,Painting,True,,1,100
483,loss,Virus,True,,1,80
484,loss,Disease,True,,1,20
484,loss,Unemployment,True,,0,100
484,loss,Painting,True,,2,40
484,loss,Painting,,True,0,15
484,loss,Virus,True,,1,70
485,gain,Disease,True,,0,72
485,gain,Unemployment,True,,1,78
485,gain,Painting,True,,0,86
485,gain,Virus,True,,0,37
492,gain,Disease,True,,0,90
492,gain,Unemployment,True,,1,90
492,gain,Painting,True,,2,80
492,gain,Painting,,True,0,75
492,gain,Virus,True,,0,80
493,gain,Disease,True,,0,85
493,gain,Unemployment,True,,1,98
493,gain,Painting,True,,0,80
493,gain,Virus,True,,0,80
497,gain,Disease,True,,1,51
497,gain,Unemployment,True,,1,50
497,gain,Painting,True,,1,50
497,gain,Virus,True,,1,32
498,gain,Disease,True,,1,60
498,gain,Unemployment,True,,1,60
498,gain,Painting,True,,1,60
498,gain,Virus,True,,1,60
500,gain,Disease,True,,0,73
500,gain,Unemployment,True,,1,82
500,gain,Painting,True,,0,73
500,gain,Virus,True,,0,74
501,gain,Disease,True,,0,81
501,gain,Unemployment,True,,1,60
501,gain,Painting,True,,0,91
501,gain,Virus,True,,0,80
504,gain,Disease,True,,0,60
504,gain,Unemployment,True,,1,100
504,gain,Painting,True,,0,70
504,gain,Virus,True,,1,70
506,gain,Disease,True,,1,69
506,gain,Unemployment,True,,1,89
506,gain,Painting,True,,0,61
506,gain,Virus,True,,0,100
507,gain,Disease,True,,2,60
507,gain,Disease,,True,1,40
507,gain,Unemployment,True,,1,70
507,gain,Painting,True,,2,38
507,gain,Painting,,True,1,50
507,gain,Virus,True,,0,30
508,gain,Disease,True,,0,70
508,gain,Unemployment,True,,1,29
508,gain,Painting,True,,0,70
508,gain,Virus,True,,0,80
509,gain,Disease,True,,0,73
509,gain,Unemployment,True,,1,59
509,gain,Painting,True,,0,68
509,gain,Virus,True,,0,69
510,gain,Disease,True,,2,59
510,gain,Disease,,True,1,40
510,gain,Unemployment,True,,1,50
510,gain,Painting,True,,1,100
510,gain,Virus,True,,0,100
511,gain,Disease,True,,0,70
511,gain,Unemployment,True,,1,80
511,gain,Painting,True,,0,60
511,gain,Virus,True,,1,52
513,gain,Disease,True,,1,30
513,gain,Unemployment,True,,1,80
513,gain,Painting,True,,1,17
513,gain,Virus,True,,0,15
517,gain,Disease,True,,2,58
517,gain,Disease,,True,0,46
517,gain,Unemployment,True,,1,61
517,gain,Painting,True,,0,60
517,gain,Virus,True,,1,58
519,gain,Disease,True,,1,55
519,gain,Unemployment,True,,1,71
519,gain,Painting,True,,1,71
519,gain,Virus,True,,1,79
522,gain,Disease,True,,1,29
522,gain,Unemployment,True,,1,80
522,gain,Painting,True,,2,60
522,gain,Painting,,True,0,30
522,gain,Virus,True,,0,73
524,gain,Disease,True,,0,50
524,gain,Unemployment,True,,1,40
524,gain,Painting,True,,0,71
524,gain,Virus,True,,0,30
534,gain,Disease,True,,2,81
534,gain,Disease,,True,0,90
534,gain,Unemployment,True,,1,88
534,gain,Painting,True,,0,99
534,gain,Virus,True,,2,80
534,gain,Virus,,True,1,62
535,gain,Disease,True,,0,70
535,gain,Unemployment,True,,1,100
535,gain,Painting,True,,0,100
535,gain,Virus,True,,0,100
537,gain,Disease,True,,0,20
537,gain,Unemployment,True,,1,29
537,gain,Painting,True,,1,51
537,gain,Virus,True,,1,56
538,gain,Disease,True,,0,80
538,gain,Unemployment,True,,1,29
538,gain,Painting,True,,0,31
538,gain,Virus,True,,0,77
540,gain,Disease,True,,0,65
540,gain,Unemployment,True,,1,90
540,gain,Painting,True,,2,11
540,gain,Painting,,True,0,56
540,gain,Virus,True,,2,0
540,gain,Virus,,True,1,10
541,gain,Disease,True,,0,79
541,gain,Unemployment,True,,1,60
541,gain,Painting,True,,1,70
541,gain,Virus,True,,0,60
542,gain,Disease,True,,2,30
542,gain,Disease,,True,0,30
542,gain,Unemployment,True,,1,75
542,gain,Painting,True,,0,70
542,gain,Virus,True,,0,70
544,gain,Disease,True,,0,59
544,gain,Unemployment,True,,1,29
544,gain,Painting,True,,2,40
544,gain,Painting,,True,0,61
544,gain,Virus,True,,0,31
545,gain,Disease,True,,0,56
545,gain,Unemployment,True,,1,54
545,gain,Painting,True,,0,55
545,gain,Virus,True,,0,49
549,gain,Disease,True,,0,50
549,gain,Unemployment,True,,1,66
549,gain,Painting,True,,0,69
549,gain,Virus,True,,0,76
550,gain,Disease,True,,0,85
550,gain,Unemployment,True,,1,87
550,gain,Painting,True,,1,82
550,gain,Virus,True,,0,100
554,gain,Disease,True,,1,100
554,gain,Unemployment,True,,1,100
554,gain,Painting,True,,1,100
554,gain,Virus,True,,0,80
555,gain,Disease,True,,0,38
555,gain,Unemployment,True,,1,23
555,gain,Painting,True,,0,56
555,gain,Virus,True,,2,33
555,gain,Virus,,True,0,25
556,gain,Disease,True,,0,29
556,gain,Unemployment,True,,1,20
556,gain,Painting,True,,0,30
556,gain,Virus,True,,2,30
556,gain,Virus,,True,1,34
557,gain,Disease,True,,0,50
557,gain,Unemployment,True,,1,50
557,gain,Painting,True,,1,50
557,gain,Virus,True,,1,49
561,gain,Disease,True,,2,75
561,gain,Disease,,True,0,97
561,gain,Unemployment,True,,1,100
561,gain,Painting,True,,2,92
561,gain,Painting,,True,1,51
561,gain,Virus,True,,1,62
562,gain,Disease,True,,1,86
562,gain,Unemployment,True,,1,76
562,gain,Painting,True,,0,55
562,gain,Virus,True,,0,59
566,gain,Disease,True,,0,80
566,gain,Unemployment,True,,1,75
566,gain,Painting,True,,0,80
566,gain,Virus,True,,0,95
568,gain,Disease,True,,1,21
568,gain,Unemployment,True,,1,70
568,gain,Painting,True,,0,56
568,gain,Virus,True,,0,78
569,gain,Disease,True,,0,55
569,gain,Unemployment,True,,1,61
569,gain,Painting,True,,1,67
569,gain,Virus,True,,1,83
570,gain,Disease,True,,0,29
570,gain,Unemployment,True,,1,71
570,gain,Painting,True,,0,39
570,gain,Virus,True,,0,60
572,gain,Disease,True,,0,99
572,gain,Unemployment,True,,1,100
572,gain,Painting,True,,1,100
572,gain,Virus,True,,1,98
573,gain,Disease,True,,0,80
573,gain,Unemployment,True,,1,50
573,gain,Painting,True,,0,40
573,gain,Virus,True,,0,50
576,gain,Disease,True,,1,82
576,gain,Unemployment,True,,1,63
576,gain,Painting,True,,1,67
576,gain,Virus,True,,1,76
577,gain,Disease,True,,0,63
577,gain,Unemployment,True,,1,94
577,gain,Painting,True,,2,30
577,gain,Painting,,True,0,61
577,gain,Virus,True,,0,75
579,gain,Disease,True,,1,73
579,gain,Unemployment,True,,1,90
579,gain,Painting,True,,1,72
579,gain,Virus,True,,0,63
582,gain,Disease,True,,0,81
582,gain,Unemployment,True,,1,61
582,gain,Painting,True,,0,59
582,gain,Virus,True,,0,60
585,gain,Disease,True,,1,33
585,gain,Unemployment,True,,1,91
585,gain,Painting,True,,0,39
585,gain,Virus,True,,0,40
591,gain,Disease,True,,2,100
591,gain,Disease,,True,0,100
591,gain,Unemployment,True,,1,89
591,gain,Painting,True,,0,68
591,gain,Virus,True,,0,80
593,gain,Disease,True,,0,16
593,gain,Unemployment,True,,1,50
593,gain,Painting,True,,1,60
593,gain,Virus,True,,1,55
595,gain,Disease,True,,0,70
595,gain,Unemployment,True,,1,80
595,gain,Painting,True,,1,53
595,gain,Virus,True,,1,60
596,gain,Disease,True,,0,80
596,gain,Unemployment,True,,1,100
596,gain,Painting,True,,0,61
596,gain,Virus,True,,1,57
603,gain,Disease,True,,0,100
603,gain,Unemployment,True,,1,90
603,gain,Painting,True,,0,60
603,gain,Virus,True,,0,40
607,gain,Disease,True,,0,50
607,gain,Unemployment,True,,1,80
607,gain,Painting,True,,0,50
607,gain,Virus,True,,0,70
615,gain,Disease,True,,0,80
615,gain,Unemployment,True,,1,90
615,gain,Painting,True,,0,60
615,gain,Virus,True,,2,54
615,gain,Virus,,True,0,55
616,gain,Disease,True,,0,60
616,gain,Unemployment,True,,1,61
616,gain,Painting,True,,2,39
616,gain,Painting,,True,0,64
616,gain,Virus,True,,0,78
617,gain,Disease,True,,2,10
617,gain,Disease,,True,0,20
617,gain,Unemployment,True,,1,80
617,gain,Painting,True,,1,79
617,gain,Virus,True,,1,60
622,gain,Disease,True,,1,35
622,gain,Unemployment,True,,1,100
622,gain,Painting,True,,1,60
622,gain,Virus,True,,1,55
623,gain,Disease,True,,1,86
623,gain,Unemployment,True,,1,95
623,gain,Painting,True,,1,97
623,gain,Virus,True,,1,85
625,gain,Disease,True,,2,87
625,gain,Disease,,True,0,74
625,gain,Unemployment,True,,1,87
625,gain,Painting,True,,0,92
625,gain,Virus,True,,0,92
627,gain,Disease,True,,2,21
627,gain,Disease,,True,1,71
627,gain,Unemployment,True,,1,41
627,gain,Painting,True,,0,60
627,gain,Virus,True,,1,29
629,gain,Disease,True,,0,100
629,gain,Unemployment,True,,1,100
629,gain,Painting,True,,2,50
629,gain,Painting,,True,0,100
629,gain,Virus,True,,0,100
630,gain,Disease,True,,0,100
630,gain,Unemployment,True,,1,100
630,gain,Painting,True,,0,95
630,gain,Virus,True,,0,90
633,gain,Disease,True,,0,100
633,gain,Unemployment,True,,1,50
633,gain,Painting,True,,0,10
633,gain,Virus,True,,0,50
634,gain,Disease,True,,0,40
634,gain,Unemployment,True,,1,80
634,gain,Painting,True,,0,60
634,gain,Virus,True,,1,40
636,gain,Disease,True,,0,54
636,gain,Unemployment,True,,1,65
636,gain,Painting,True,,0,56
636,gain,Virus,True,,2,52
636,gain,Virus,,True,0,53
637,gain,Disease,True,,1,60
637,gain,Unemployment,True,,1,96
637,gain,Painting,True,,0,78
637,gain,Virus,True,,2,50
637,gain,Virus,,True,1,60
638,gain,Disease,True,,0,60
638,gain,Unemployment,True,,1,65
638,gain,Painting,True,,0,57
638,gain,Virus,True,,0,46
647,gain,Disease,True,,2,94
647,gain,Disease,,True,1,90
647,gain,Unemployment,True,,1,100
647,gain,Painting,True,,2,90
647,gain,Painting,,True,0,73
647,gain,Virus,True,,1,94
650,gain,Disease,True,,0,70
650,gain,Unemployment,True,,1,100
650,gain,Painting,True,,0,70
650,gain,Virus,True,,2,40
650,gain,Virus,,True,1,50
651,gain,Disease,True,,0,56
651,gain,Unemployment,True,,1,81
651,gain,Painting,True,,0,69
651,gain,Virus,True,,2,69
651,gain,Virus,,True,0,67
654,gain,Disease,True,,0,90
654,gain,Unemployment,True,,1,100
654,gain,Painting,True,,2,51
654,gain,Painting,,True,0,67
654,gain,Virus,True,,0,90
656,gain,Disease,True,,2,70
656,gain,Disease,,True,0,73
656,gain,Unemployment,True,,1,60
656,gain,Painting,True,,2,41
656,gain,Painting,,True,0,60
656,gain,Virus,True,,1,56
658,gain,Disease,True,,0,20
658,gain,Unemployment,True,,1,30
658,gain,Painting,True,,1,20
658,gain,Virus,True,,1,25
661,gain,Disease,True,,2,0
661,gain,Disease,,True,0,0
661,gain,Unemployment,True,,1,88
661,gain,Painting,True,,0,40
661,gain,Virus,True,,0,0
664,gain,Disease,True,,0,69
664,gain,Unemployment,True,,1,70
664,gain,Painting,True,,0,80
664,gain,Virus,True,,1,81
667,gain,Disease,True,,1,79
667,gain,Unemployment,True,,1,85
667,gain,Painting,True,,0,61
667,gain,Virus,True,,1,56
669,gain,Disease,True,,0,70
669,gain,Unemployment,True,,1,90
669,gain,Painting,True,,0,61
669,gain,Virus,True,,0,55
671,gain,Disease,True,,0,80
671,gain,Unemployment,True,,1,70
671,gain,Painting,True,,0,81
671,gain,Virus,True,,0,68
672,gain,Disease,True,,0,100
672,gain,Unemployment,True,,1,100
672,gain,Painting,True,,2,100
672,gain,Painting,,True,0,100
672,gain,Virus,True,,0,100
675,gain,Disease,True,,0,80
675,gain,Unemployment,True,,1,60
675,gain,Painting,True,,2,50
675,gain,Painting,,True,0,40
675,gain,Virus,True,,0,70
676,gain,Disease,True,,0,70
676,gain,Unemployment,True,,1,70
676,gain,Painting,True,,1,87
676,gain,Virus,True,,0,81
679,gain,Disease,True,,0,60
679,gain,Unemployment,True,,1,30
679,gain,Painting,True,,2,50
679,gain,Painting,,True,0,60
679,gain,Virus,True,,1,59
680,gain,Disease,True,,0,51
680,gain,Unemployment,True,,1,50
680,gain,Painting,True,,0,50
680,gain,Virus,True,,0,74
681,gain,Disease,True,,0,100
681,gain,Unemployment,True,,1,100
681,gain,Painting,True,,0,100
681,gain,Virus,True,,0,100
686,gain,Disease,True,,0,61
686,gain,Unemployment,True,,1,77
686,gain,Painting,True,,0,70
686,gain,Virus,True,,0,64
